Spin ID,Date / Time,Number,Colour,Parity,Range,Table Session, 
e18b970b-1b9c-4130-aff0-9e1342d91e7c:1,2026-07-23T03:46:45.700Z,22,Black,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:2,2026-07-23T03:46:47.443Z,23,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:3,2026-07-23T03:47:19.649Z,28,Black,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:4,2026-07-23T03:48:13.765Z,16,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:5,2026-07-23T03:49:11.913Z,29,Black,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:6,2026-07-23T03:50:10.043Z,21,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:7,2026-07-23T03:51:09.647Z,14,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:8,2026-07-23T03:52:06.807Z,6,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:9,2026-07-23T03:53:07.000Z,11,Black,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:10,2026-07-23T03:54:03.802Z,21,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:11,2026-07-23T03:55:10.998Z,21,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:12,2026-07-23T03:56:07.996Z,36,Red,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:13,2026-07-23T03:57:32.729Z,14,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:14,2026-07-23T03:58:01.391Z,13,Black,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:15,2026-07-23T03:59:06.874Z,32,Red,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:16,2026-07-23T04:00:11.893Z,25,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:17,2026-07-23T04:00:54.600Z,14,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:18,2026-07-23T04:01:54.841Z,31,Black,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:19,2026-07-23T04:03:00.914Z,27,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:20,2026-07-23T04:03:50.767Z,6,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:21,2026-07-23T04:04:50.594Z,19,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:22,2026-07-23T04:05:49.502Z,25,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:23,2026-07-23T04:06:51.141Z,13,Black,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:24,2026-07-23T04:07:48.273Z,23,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:25,2026-07-23T04:08:50.009Z,36,Red,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:26,2026-07-23T04:09:47.396Z,17,Black,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:27,2026-07-23T04:10:45.876Z,24,Black,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:28,2026-07-23T04:11:47.697Z,32,Red,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:29,2026-07-23T04:12:53.104Z,11,Black,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:30,2026-07-23T04:13:59.745Z,35,Black,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:31,2026-07-23T04:14:46.307Z,25,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:32,2026-07-23T04:15:46.110Z,21,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:33,2026-07-23T04:16:39.123Z,30,Red,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:34,2026-07-23T04:17:36.906Z,14,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:35,2026-07-23T04:18:36.840Z,24,Black,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:36,2026-07-23T04:19:35.829Z,28,Black,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:37,2026-07-23T04:20:34.133Z,14,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:38,2026-07-23T04:21:47.187Z,27,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:39,2026-07-23T04:22:32.568Z,14,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:40,2026-07-23T04:23:32.481Z,10,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:41,2026-07-23T04:24:28.768Z,29,Black,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:42,2026-07-23T04:25:29.725Z,3,Red,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:43,2026-07-23T04:26:27.606Z,8,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:44,2026-07-23T04:27:25.010Z,34,Red,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:45,2026-07-23T04:28:27.669Z,8,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:46,2026-07-23T04:29:50.120Z,2,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:47,2026-07-23T04:30:25.267Z,16,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:48,2026-07-23T04:31:32.154Z,35,Black,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:49,2026-07-23T04:32:24.954Z,6,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:50,2026-07-23T04:33:23.199Z,6,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:51,2026-07-23T04:34:25.748Z,23,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:52,2026-07-23T04:35:27.757Z,36,Red,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:53,2026-07-23T04:36:28.099Z,27,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:54,2026-07-23T04:37:28.109Z,31,Black,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:55,2026-07-23T04:38:27.898Z,24,Black,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:56,2026-07-23T04:39:26.274Z,27,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:57,2026-07-23T04:40:47.077Z,10,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:58,2026-07-23T04:41:50.108Z,14,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:59,2026-07-23T04:42:39.613Z,7,Red,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:60,2026-07-23T04:43:43.497Z,7,Red,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:61,2026-07-23T04:44:41.133Z,24,Black,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:62,2026-07-23T04:45:41.161Z,24,Black,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:63,2026-07-23T04:46:38.269Z,11,Black,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:64,2026-07-23T04:46:45.040Z,11,Black,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:65,2026-07-23T04:47:28.971Z,4,Black,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:66,2026-07-23T04:48:26.467Z,12,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:67,2026-07-23T04:49:26.603Z,1,Red,odd,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:68,2026-07-23T04:50:20.552Z,14,Red,even,low,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:69,2026-07-23T04:51:20.019Z,23,Red,odd,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
e18b970b-1b9c-4130-aff0-9e1342d91e7c:70,2026-07-23T04:52:23.000Z,32,Red,even,high,e18b970b-1b9c-4130-aff0-9e1342d91e7c,
7b295da6-36be-47b4-af30-6d547ad6c063:1,2026-07-23T12:50:00.251Z,13,Black,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:2,2026-07-23T12:50:01.718Z,27,Red,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:3,2026-07-23T12:50:03.610Z,2,Black,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:4,2026-07-23T12:50:31.184Z,28,Black,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:5,2026-07-23T12:51:17.704Z,26,Black,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:6,2026-07-23T12:51:58.085Z,22,Black,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:7,2026-07-23T12:52:42.079Z,29,Black,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:8,2026-07-23T12:53:28.127Z,29,Black,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:9,2026-07-23T12:54:16.441Z,33,Black,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:10,2026-07-23T12:55:03.470Z,25,Red,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:11,2026-07-23T12:55:51.249Z,7,Red,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:12,2026-07-23T12:57:13.193Z,5,Red,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:13,2026-07-23T12:57:57.774Z,13,Black,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:14,2026-07-23T12:58:41.360Z,20,Black,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:15,2026-07-23T12:59:28.256Z,14,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:16,2026-07-23T13:00:20.378Z,11,Black,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:17,2026-07-23T13:01:02.772Z,18,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:18,2026-07-23T13:01:46.052Z,34,Red,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:19,2026-07-23T13:02:30.202Z,31,Black,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:20,2026-07-23T13:03:13.456Z,35,Black,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:21,2026-07-23T13:03:58.289Z,21,Red,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:22,2026-07-23T13:04:41.522Z,30,Red,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:23,2026-07-23T13:05:25.310Z,12,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:24,2026-07-23T13:06:11.264Z,16,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:25,2026-07-23T13:06:54.294Z,6,Black,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:26,2026-07-23T13:07:42.228Z,8,Black,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:27,2026-07-23T13:08:25.091Z,18,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:28,2026-07-23T13:09:08.541Z,28,Black,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:29,2026-07-23T13:09:54.809Z,18,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:30,2026-07-23T13:10:36.152Z,0,Green,Zero,Zero,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:31,2026-07-23T13:11:24.525Z,9,Red,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:32,2026-07-23T13:12:07.673Z,14,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:33,2026-07-23T13:12:50.305Z,19,Red,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:34,2026-07-23T13:13:33.400Z,0,Green,Zero,Zero,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:35,2026-07-23T13:14:20.675Z,9,Red,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:36,2026-07-23T13:15:00.279Z,24,Black,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:37,2026-07-23T13:15:41.823Z,22,Black,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:38,2026-07-23T13:16:22.666Z,7,Red,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:39,2026-07-23T13:17:04.907Z,11,Black,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:40,2026-07-23T13:17:46.868Z,18,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:41,2026-07-23T13:18:28.186Z,35,Black,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:42,2026-07-23T13:19:07.582Z,8,Black,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:43,2026-07-23T13:19:47.485Z,1,Red,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:44,2026-07-23T13:20:29.161Z,10,Black,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:45,2026-07-23T13:21:12.421Z,0,Green,Zero,Zero,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:46,2026-07-23T13:21:55.849Z,33,Black,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:47,2026-07-23T13:22:39.229Z,6,Black,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:48,2026-07-23T13:23:20.903Z,21,Red,odd,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:49,2026-07-23T13:24:00.125Z,14,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:50,2026-07-23T13:24:41.228Z,30,Red,even,high,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:51,2026-07-23T13:25:21.642Z,16,Red,even,low,7b295da6-36be-47b4-af30-6d547ad6c063,
7b295da6-36be-47b4-af30-6d547ad6c063:52,2026-07-23T13:26:03.380Z,11,Black,odd,low,7b295da6-36be-47b4-af30-6d547ad6c063,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:1,2026-07-23T19:56:57.670Z,6,Black,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:2,2026-07-23T19:57:06.556Z,7,Red,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:3,2026-07-23T19:58:19.592Z,2,Black,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:4,2026-07-23T19:58:22.406Z,25,Red,odd,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:5,2026-07-23T19:58:57.418Z,24,Black,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:6,2026-07-23T19:59:31.095Z,9,Red,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:7,2026-07-23T20:00:09.527Z,1,Red,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:8,2026-07-23T20:00:48.147Z,6,Black,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:9,2026-07-23T20:01:22.477Z,34,Red,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:10,2026-07-23T20:01:57.424Z,12,Red,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:11,2026-07-23T20:02:35.838Z,14,Red,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:12,2026-07-23T20:03:14.830Z,27,Red,odd,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:13,2026-07-23T20:03:44.677Z,22,Black,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:14,2026-07-23T20:04:21.985Z,22,Black,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:15,2026-07-23T20:04:54.666Z,18,Red,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:16,2026-07-23T20:05:31.332Z,3,Red,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:17,2026-07-23T20:06:09.413Z,24,Black,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:18,2026-07-23T20:06:40.805Z,12,Red,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:19,2026-07-23T20:07:20.813Z,34,Red,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:20,2026-07-23T20:07:58.620Z,13,Black,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:21,2026-07-23T20:08:33.646Z,4,Black,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:22,2026-07-23T20:09:08.518Z,0,Green,Zero,Zero,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:23,2026-07-23T20:09:55.994Z,14,Red,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:24,2026-07-23T20:10:24.167Z,29,Black,odd,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:25,2026-07-23T20:11:01.701Z,14,Red,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:26,2026-07-23T20:11:38.295Z,31,Black,odd,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:27,2026-07-23T20:12:14.905Z,36,Red,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:28,2026-07-23T20:12:51.289Z,0,Green,Zero,Zero,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:29,2026-07-23T20:13:27.125Z,35,Black,odd,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:30,2026-07-23T20:14:06.389Z,14,Red,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:31,2026-07-23T20:14:44.378Z,6,Black,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:32,2026-07-23T20:15:16.862Z,5,Red,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:33,2026-07-23T20:15:57.275Z,13,Black,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:34,2026-07-23T20:16:34.046Z,15,Black,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:35,2026-07-23T20:17:06.745Z,22,Black,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:36,2026-07-23T20:17:44.448Z,29,Black,odd,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:37,2026-07-23T20:18:18.541Z,10,Black,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:38,2026-07-23T20:18:55.795Z,5,Red,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:39,2026-07-23T20:19:32.160Z,15,Black,odd,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:40,2026-07-23T20:20:08.064Z,2,Black,even,low,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:41,2026-07-23T20:20:46.136Z,35,Black,odd,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:42,2026-07-23T20:21:20.634Z,0,Green,Zero,Zero,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:43,2026-07-23T20:21:58.598Z,20,Black,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
3ea2aca3-1889-476e-9c86-f95c05b87a2f:44,2026-07-23T20:22:34.281Z,20,Black,even,high,3ea2aca3-1889-476e-9c86-f95c05b87a2f,
